evidence_id,transaction_id,evidence_type,content
EV_011495,TXN_003832,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-23.
EV_011496,TXN_003832,refund_record,Refund status: requested.
EV_011497,TXN_003833,payment_authentication,Payment authentication status was failed.
EV_011498,TXN_003833,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-19.
EV_011499,TXN_003833,refund_record,Refund status: requested.
EV_011500,TXN_003834,payment_authentication,Payment authentication status was success.
EV_011501,TXN_003834,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-25.
EV_011502,TXN_003834,refund_record,Refund status: none.
EV_011503,TXN_003835,payment_authentication,Payment authentication status was failed.
EV_011504,TXN_003835,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-08.
EV_011505,TXN_003835,refund_record,Refund status: requested.
EV_011506,TXN_003836,payment_authentication,Payment authentication status was success.
EV_011507,TXN_003836,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-14.
EV_011508,TXN_003836,refund_record,Refund status: requested.
EV_011509,TXN_003837,payment_authentication,Payment authentication status was failed.
EV_011510,TXN_003837,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-01.
EV_011511,TXN_003837,refund_record,Refund status: requested.
EV_011512,TXN_003838,payment_authentication,Payment authentication status was success.
EV_011513,TXN_003838,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-23.
EV_011514,TXN_003838,refund_record,Refund status: none.
EV_011515,TXN_003839,payment_authentication,Payment authentication status was success.
EV_011516,TXN_003839,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-29.
EV_011517,TXN_003839,refund_record,Refund status: none.
EV_011518,TXN_003840,payment_authentication,Payment authentication status was success.
EV_011519,TXN_003840,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-07.
EV_011520,TXN_003840,refund_record,Refund status: requested.
EV_011521,TXN_003841,payment_authentication,Payment authentication status was success.
EV_011522,TXN_003841,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-11.
EV_011523,TXN_003841,refund_record,Refund status: none.
EV_011524,TXN_003842,payment_authentication,Payment authentication status was success.
EV_011525,TXN_003842,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-26.
EV_011526,TXN_003842,refund_record,Refund status: processed.
EV_011527,TXN_003843,payment_authentication,Payment authentication status was success.
EV_011528,TXN_003843,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-28.
EV_011529,TXN_003843,refund_record,Refund status: requested.
EV_011530,TXN_003844,payment_authentication,Payment authentication status was failed.
EV_011531,TXN_003844,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-27.
EV_011532,TXN_003844,refund_record,Refund status: processed.
EV_011533,TXN_003845,payment_authentication,Payment authentication status was success.
EV_011534,TXN_003845,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-24.
EV_011535,TXN_003845,refund_record,Refund status: processed.
EV_011536,TXN_003846,payment_authentication,Payment authentication status was success.
EV_011537,TXN_003846,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-12.
EV_011538,TXN_003846,refund_record,Refund status: requested.
EV_011539,TXN_003847,payment_authentication,Payment authentication status was success.
EV_011540,TXN_003847,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-08.
EV_011541,TXN_003847,refund_record,Refund status: none.
EV_011542,TXN_003848,payment_authentication,Payment authentication status was success.
EV_011543,TXN_003848,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-10.
EV_011544,TXN_003848,refund_record,Refund status: processed.
EV_011545,TXN_003849,payment_authentication,Payment authentication status was success.
EV_011546,TXN_003849,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-01.
EV_011547,TXN_003849,refund_record,Refund status: none.
EV_011548,TXN_003850,payment_authentication,Payment authentication status was success.
EV_011549,TXN_003850,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-06.
EV_011550,TXN_003850,refund_record,Refund status: processed.
EV_011551,TXN_003851,payment_authentication,Payment authentication status was success.
EV_011552,TXN_003851,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-03.
EV_011553,TXN_003851,refund_record,Refund status: none.
EV_011554,TXN_003852,payment_authentication,Payment authentication status was failed.
EV_011555,TXN_003852,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-08.
EV_011556,TXN_003852,refund_record,Refund status: processed.
EV_011557,TXN_003853,payment_authentication,Payment authentication status was success.
EV_011558,TXN_003853,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-15.
EV_011559,TXN_003853,refund_record,Refund status: requested.
EV_011560,TXN_003854,payment_authentication,Payment authentication status was failed.
EV_011561,TXN_003854,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-07.
EV_011562,TXN_003854,refund_record,Refund status: none.
EV_011563,TXN_003855,payment_authentication,Payment authentication status was failed.
EV_011564,TXN_003855,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-05.
EV_011565,TXN_003855,refund_record,Refund status: none.
EV_011566,TXN_003856,payment_authentication,Payment authentication status was success.
EV_011567,TXN_003856,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-16.
EV_011568,TXN_003856,refund_record,Refund status: none.
EV_011569,TXN_003857,payment_authentication,Payment authentication status was failed.
EV_011570,TXN_003857,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-08.
EV_011571,TXN_003857,refund_record,Refund status: none.
EV_011572,TXN_003858,payment_authentication,Payment authentication status was success.
EV_011573,TXN_003858,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-08.
EV_011574,TXN_003858,refund_record,Refund status: requested.
EV_011575,TXN_003859,payment_authentication,Payment authentication status was success.
EV_011576,TXN_003859,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-12.
EV_011577,TXN_003859,refund_record,Refund status: none.
EV_011578,TXN_003860,payment_authentication,Payment authentication status was success.
EV_011579,TXN_003860,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-04.
EV_011580,TXN_003860,refund_record,Refund status: none.
EV_011581,TXN_003861,payment_authentication,Payment authentication status was failed.
EV_011582,TXN_003861,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-03.
EV_011583,TXN_003861,refund_record,Refund status: none.
EV_011584,TXN_003862,payment_authentication,Payment authentication status was failed.
EV_011585,TXN_003862,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-28.
EV_011586,TXN_003862,refund_record,Refund status: none.
EV_011587,TXN_003863,payment_authentication,Payment authentication status was success.
EV_011588,TXN_003863,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-18.
EV_011589,TXN_003863,refund_record,Refund status: requested.
EV_011590,TXN_003864,payment_authentication,Payment authentication status was failed.
EV_011591,TXN_003864,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-02.
EV_011592,TXN_003864,refund_record,Refund status: none.
EV_011593,TXN_003865,payment_authentication,Payment authentication status was success.
EV_011594,TXN_003865,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-15.
EV_011595,TXN_003865,refund_record,Refund status: none.
EV_011596,TXN_003866,payment_authentication,Payment authentication status was success.
EV_011597,TXN_003866,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-06.
EV_011598,TXN_003866,refund_record,Refund status: processed.
EV_011599,TXN_003867,payment_authentication,Payment authentication status was success.
EV_011600,TXN_003867,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-17.
EV_011601,TXN_003867,refund_record,Refund status: processed.
EV_011602,TXN_003868,payment_authentication,Payment authentication status was success.
EV_011603,TXN_003868,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-08.
EV_011604,TXN_003868,refund_record,Refund status: none.
EV_011605,TXN_003869,payment_authentication,Payment authentication status was success.
EV_011606,TXN_003869,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-13.
EV_011607,TXN_003869,refund_record,Refund status: processed.
EV_011608,TXN_003870,payment_authentication,Payment authentication status was success.
EV_011609,TXN_003870,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-21.
EV_011610,TXN_003870,refund_record,Refund status: requested.
EV_011611,TXN_003871,payment_authentication,Payment authentication status was success.
EV_011612,TXN_003871,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-21.
EV_011613,TXN_003871,refund_record,Refund status: none.
EV_011614,TXN_003872,payment_authentication,Payment authentication status was success.
EV_011615,TXN_003872,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-25.
EV_011616,TXN_003872,refund_record,Refund status: none.
EV_011617,TXN_003873,payment_authentication,Payment authentication status was failed.
EV_011618,TXN_003873,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-27.
EV_011619,TXN_003873,refund_record,Refund status: none.
EV_011620,TXN_003874,payment_authentication,Payment authentication status was success.
EV_011621,TXN_003874,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-29.
EV_011622,TXN_003874,refund_record,Refund status: none.
EV_011623,TXN_003875,payment_authentication,Payment authentication status was failed.
EV_011624,TXN_003875,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-20.
EV_011625,TXN_003875,refund_record,Refund status: none.
EV_011626,TXN_003876,payment_authentication,Payment authentication status was success.
EV_011627,TXN_003876,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-27.
EV_011628,TXN_003876,refund_record,Refund status: none.
EV_011629,TXN_003877,payment_authentication,Payment authentication status was success.
EV_011630,TXN_003877,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-07.
EV_011631,TXN_003877,refund_record,Refund status: none.
EV_011632,TXN_003878,payment_authentication,Payment authentication status was success.
EV_011633,TXN_003878,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-22.
EV_011634,TXN_003878,refund_record,Refund status: none.
EV_011635,TXN_003879,payment_authentication,Payment authentication status was failed.
EV_011636,TXN_003879,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-23.
EV_011637,TXN_003879,refund_record,Refund status: requested.
EV_011638,TXN_003880,payment_authentication,Payment authentication status was failed.
EV_011639,TXN_003880,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-27.
EV_011640,TXN_003880,refund_record,Refund status: requested.
EV_011641,TXN_003881,payment_authentication,Payment authentication status was failed.
EV_011642,TXN_003881,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-27.
